component_id,experiment_association,model_family,oof_artifacts,test_artifacts,model_artifacts,artifact_count,schema_or_arrays,sha256,pairing_status,duplicate_note,validation_protocol,ensemble_readiness
checkpoint_p56_early_folds,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p56_early/checkpoint_p56_early_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",41843e3bc9373ee5d2e705f81c1db41d53b74f8a07c78f35743ac0a0f9a69f7f,model_only,unknown,unknown,model_state_only
checkpoint_p56_early_importance,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p56_early/checkpoint_p56_early_importance.csv,1,"columns=model,feature,gain,split,gain_share",59fcdc902ceebed45d7f121b6c61885c06ffc0718bde5c17ac0bfaf839c2fafb,model_only,unknown,unknown,model_state_only
checkpoint_p56_late,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p56_late/checkpoint_p56_late.npz,1,"arrays=p:(240000,):float32|prior:(240000,):float32",3bf26845412e1bc65780bae9b81a4a3182a738a6ca4a01ca65e0c000f9a4275a,model_only,unknown,unknown,model_state_only
checkpoint_p56_late_folds,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p56_late/checkpoint_p56_late_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",541ebc4ceaee15c8849417eb9d08ffe01a9436be7f91be5930a42f9e6f3326b1,model_only,unknown,unknown,model_state_only
checkpoint_p56_late_importance,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p56_late/checkpoint_p56_late_importance.csv,1,"columns=model,feature,gain,split,gain_share",52912839a5a4b7b76d06ab940f078855c31a2a778ea0ab7a57b8169416e0906d,model_only,unknown,unknown,model_state_only
checkpoint_real_20251016_to_20260213,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/real_20251016_to_20260213/checkpoint_real_20251016_to_20260213.npz,1,"arrays=p:(240000,):float32|prior:(240000,):float32",14a204ea00db92b39e8cb0901078b4fd06fbaadbbe4500fd124b737eed0d909d,model_only,unknown,unknown,model_state_only
checkpoint_real_20251016_to_20260213_folds,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/real_20251016_to_20260213/checkpoint_real_20251016_to_20260213_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",eeaab87fce5a467d97af91f24a206e8b5da1744808ade4cc17914a9a05b7241a,model_only,unknown,unknown,model_state_only
checkpoint_real_20251016_to_20260213_importance,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/real_20251016_to_20260213/checkpoint_real_20251016_to_20260213_importance.csv,1,"columns=model,feature,gain,split,gain_share",5b909abc5f818d3a50d15e41298ce533b899115cb02b31fd18424d93640809bc,model_only,unknown,unknown,model_state_only
cutoff_test_likeness,independent_calendar:exp_029;independent_domain:exp_028,unknown,unknown,linked_worktree/independent_calendar/research/domain_01/results/cutoff_test_likeness.csv;linked_worktree/independent_domain/research/domain_01/results/cutoff_test_likeness.csv,unknown,2,"columns=cutoff,n,mean_p_test_like,median_p_test_like,q90_p_test_like,production_rmsle_cal,target_zero_rate,rec_buy_median,inactive_or_no_buy_rate,zero_buy_days_180_rate,mean_days_present_30,mean_tenure_frac",eca2689db23577e1974a147749d18202ffa80158ff7633b6f5b7c2525dbdd2ff;eca2689db23577e1974a147749d18202ffa80158ff7633b6f5b7c2525dbdd2ff,test_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
delta_segments,team_a:exp_039,unknown,unknown,research/strategies/results/BLOCK4_SAF/test_delta_segments.csv,unknown,1,columns=segment|n|mean|std|var|q0|q0.005|q0.01|q0.05|q0.25|q0.5|q0.75|q0.95|q0.99|q0.995|q1,46a7eb4927b58911b1f9dbcc1ab128df1d80ac403c9a57e9481ad77aab1dab61,test_only,unknown,unknown,potential_component_only_not_a_recommendation
domain_oof_probabilities,independent_domain:exp_028,unknown,linked_worktree/independent_domain/artifacts/domain_01/domain_oof_probabilities.parquet,unknown,unknown,1,rows=1020616;row_groups=8;columns=user_id|source_cutoff|domain_test|group_fold|p_d0_linear|p_test_like|p_behavior|p_depth_raw|p_fixed_l180|p_missingness|density_ratio_primary|density_ratio_behavior,03ac15bb335cd6596eef9c85f741e5c8d371425241bbda47ec78bcb19645bf11,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
domain_probabilities,independent_domain:exp_028,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/test_domain_probabilities.parquet,unknown,1,rows=250000;row_groups=3;columns=user_id|source_cutoff|domain_test|group_fold|p_d0_linear|p_test_like|p_behavior|p_depth_raw|p_fixed_l180|p_missingness|density_ratio_primary|density_ratio_behavior,23ec7a20af402506b1d3c3c0e919a0426420869de6ab8e5b40cfa02e61a3e7a7,test_only,unknown,unknown,potential_component_only_not_a_recommendation
error_test_likeness_correlations,independent_calendar:exp_029;independent_domain:exp_028,unknown,unknown,linked_worktree/independent_calendar/research/domain_01/results/error_test_likeness_correlations.csv;linked_worktree/independent_domain/research/domain_01/results/error_test_likeness_correlations.csv,unknown,2,"columns=model,quantity,spearman_with_p_test_like,mean_loss_delta",60480ed6651f2c30cae87abdb3a27a7669ae6645e2a834ca6fcd5382c55a19e8;60480ed6651f2c30cae87abdb3a27a7669ae6645e2a834ca6fcd5382c55a19e8,test_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
historical_test_likeness,independent_domain:exp_028,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/historical_test_likeness.parquet,unknown,1,rows=770616;row_groups=10;columns=user_id|source_cutoff|domain_test|group_fold|p_d0_linear|p_test_like|p_behavior|p_depth_raw|p_fixed_l180|p_missingness|density_ratio_primary|density_ratio_behavior|weight_primary_t05_clip4|weight_primary_t10_clip4|weight_primary_t10_clip10|weight_behavior_t05_clip4|weight_behavior_t10_clip4,2fd7e5512f8b4c4e78deff1d51052d1a02fb890df87c77a329bc748d27a45243,test_only,unknown,unknown,potential_component_only_not_a_recommendation
k11_latest_fold,independent_anniversary:exp_058;independent_calendar:exp_029;independent_domain:exp_028;independent_global_regime:exp_057;independent_renewal:exp_027;team_a:exp_019,unknown,unknown,research/strategies/results/STRATEGY_01/k11_latest_fold.csv;linked_worktree/independent_anniversary/research/strategies/results/STRATEGY_01/k11_latest_fold.csv;linked_worktree/independent_calendar/research/strategies/results/STRATEGY_01/k11_latest_fold.csv;linked_worktree/independent_domain/research/strategies/results/STRATEGY_01/k11_latest_fold.csv;linked_worktree/independent_global_regime/research/strategies/results/STRATEGY_01/k11_latest_fold.csv;linked_worktree/independent_renewal/research/strategies/results/STRATEGY_01/k11_latest_fold.csv,unknown,6,"columns=probe,requested_gap,actual_gap,seed,rounds,rmsle_cal,bias,delta_e03a_minus_e10;columns=probe|requested_gap|actual_gap|seed|rounds|rmsle_cal|bias|delta_e03a_minus_e10",75da4c5630dcadae7812f73561ce8a69e6d9721c3a0a0d47f2b4fd4c26faeffe;232bd6a30acc8fc9a1f60e87d6c26c65df8db9c3f6bda887f8b28a493dc06f63;232bd6a30acc8fc9a1f60e87d6c26c65df8db9c3f6bda887f8b28a493dc06f63;232bd6a30acc8fc9a1f60e87d6c26c65df8db9c3f6bda887f8b28a493dc06f63;232bd6a30acc8fc9a1f60e87d6c26c65df8db9c3f6bda887f8b28a493dc06f63;232bd6a30acc8fc9a1f60e87d6c26c65df8db9c3f6bda887f8b28a493dc06f63,test_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
latest:latest,unknown,unknown,unknown,пайплайн сокомандника/latest/latest.csv,unknown,1,columns=user_id|predict,7ef5b2c58925bd28c5bc7eb83b9cfd4785c608a0c8b2a6d7a3277730cba8e722,test_only,unknown,unknown,potential_component_only_not_a_recommendation
latest:latest_rebuilt,unknown,unknown,unknown,пайплайн сокомандника/latest/latest_rebuilt.csv,unknown,1,columns=user_id|predict,a9dc2dabdc693cd510c0428c501154898ec11f1e15b0694261471757cae274a1,test_only,unknown,unknown,potential_component_only_not_a_recommendation
latest_reconstructed,team_a:exp_067,unknown,unknown,artifacts/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/latest_reconstructed.csv;artifacts/AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2/latest_reconstructed.csv,unknown,2,columns=user_id|predict,a9dc2dabdc693cd510c0428c501154898ec11f1e15b0694261471757cae274a1;a9dc2dabdc693cd510c0428c501154898ec11f1e15b0694261471757cae274a1,test_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
likeness_deciles,independent_calendar:exp_029;independent_domain:exp_028,unknown,unknown,linked_worktree/independent_calendar/research/domain_01/results/test_likeness_deciles.csv;linked_worktree/independent_domain/research/domain_01/results/test_likeness_deciles.csv,unknown,2,"columns=p_decile,n,mean_p,production_rmsle,delta_S1-E10,delta_S1-E02,delta_S1-E03a,delta_S1-DIST,delta_S1-ROUNDS,delta_S1-SEEDAVG3,delta_SEQ-01-S42,delta_S1-DIST-MIX,delta_SEQ-MIX-ROUNDS-CONTROL",c108b2fef3c7ec36a8464982c55f670736b596f376f539f763bd04ffdf3593c9;c108b2fef3c7ec36a8464982c55f670736b596f376f539f763bd04ffdf3593c9,test_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
merge,independent_anniversary:exp_058;independent_calendar:exp_029;independent_domain:exp_028;independent_global_regime:exp_057;independent_renewal:exp_027;unknown,unknown,src/merge_oof.py;linked_worktree/independent_anniversary/src/merge_oof.py;linked_worktree/independent_calendar/src/merge_oof.py;linked_worktree/independent_domain/src/merge_oof.py;linked_worktree/independent_global_regime/src/merge_oof.py;linked_worktree/independent_renewal/src/merge_oof.py,unknown,unknown,6,unknown,396ce1851ed31bb6544bb2069d04f62c6b7f821edf77e31d151ae164759e909d;c58a8af1511bb465355f5dd103e0904adf341b74c71e0b34b720b925f4309115;c58a8af1511bb465355f5dd103e0904adf341b74c71e0b34b720b925f4309115;c58a8af1511bb465355f5dd103e0904adf341b74c71e0b34b720b925f4309115;c58a8af1511bb465355f5dd103e0904adf341b74c71e0b34b720b925f4309115;c58a8af1511bb465355f5dd103e0904adf341b74c71e0b34b720b925f4309115,oof_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
model,team_a:exp_056,unknown,unknown,unknown,artifacts/LATE_SSL_EXP056/arms/CONTROL/model.pt;artifacts/LATE_SSL_EXP056/replay/run1/model.pt;artifacts/LATE_SSL_EXP056/replay/run2/model.pt;artifacts/LATE_SSL_EXP056/replay_v2/run1/model.pt;artifacts/LATE_SSL_EXP056/replay_v2/run2/model.pt,5,unknown,12176e225dffebe526b25fd95f18b0eeb0d5831c7af1b34f784c835b4d1f38cf;5b9b0c1a0a4759926a0d5bbe27ada78aa79ff29cc47b4d47d05471b9485de7ff;5b9b0c1a0a4759926a0d5bbe27ada78aa79ff29cc47b4d47d05471b9485de7ff;15afa21e0686a61415bfe55462042fa379153d53706901fcbd67ca89a126d50b;15afa21e0686a61415bfe55462042fa379153d53706901fcbd67ca89a126d50b,model_only,contains_exact_duplicate_artifacts,unknown,model_state_only
pair_s42_conditional_init,component_family:fresh;team_a:exp_044,fresh,unknown,unknown,artifacts/FRESH_COND_FT_EXP044/plans/pair_s42_conditional_init.pt,1,unknown,2a4e1b8c76d50f6459a22537c5984d60057d72a7acb733739c7b3d4c5d6c3b6d,model_only,unknown,unknown,model_state_only
pair_s43_conditional_init,component_family:fresh;team_a:exp_044,fresh,unknown,unknown,artifacts/FRESH_COND_FT_EXP044/plans/pair_s43_conditional_init.pt,1,unknown,77a6de485962c68d20286574a0846c505137d2aab83e9e8bbe53b518799cdaea,model_only,unknown,unknown,model_state_only
pair_s44_conditional_init,component_family:fresh;team_a:exp_044,fresh,unknown,unknown,artifacts/FRESH_COND_FT_EXP044/plans/pair_s44_conditional_init.pt,1,unknown,9ff6668a13e1c8ac5436c3bb116a414b82a3a2d51a518be75807a63188bb10c2,model_only,unknown,unknown,model_state_only
predictions,component_family:ridge;team_a:exp_068;unknown,ridge,artifacts/RECENCY_RIDGE_PRED_EXP068_A1/oof_predictions.npz,research/rmsle_diagnostics/test_predictions.parquet,unknown,2,"arrays=user_id:(0,):int64|fold:(0,):<U10|target:(0,):float64|z_historical:(0,):float64|z_latest:(0,):float64|status:(1,):<U40;rows=250000;row_groups=2;columns=user_id|z_mix|z_cal|z_S1-NORM|z_S1-UNC|z_S1-CAP|z_S1-DIST|rec_buy|rec_any|rec_cart|w30_gmv|w60_gmv|w90_gmv|w180_gmv|w365_gmv|all_gmv|w30_days_buy|w90_days_buy|w180_days_buy|w365_days_buy|w30_days_present|w90_days_present|w180_lgmv_mean|buygap_mean|tenure|w30_searches|w90_searches",c543b9fe7ad3726e59fe895da0c93fd79e51a7214a7c79e8226449b119a2c964;c8580fc937205aa759b2e7b8d9027c350448eb138f68eef3149b82f6b7535f06,oof_and_test,unknown,unknown,potential_component_only_not_a_recommendation
regime_by_activity,component_family:etx;team_a:exp_036,etx,unknown,research/strategies/results/ETX1/test_regime_by_activity.csv,unknown,1,columns=events|share_test|var_test|var_fold|ratio,101f2e4e705d5f7c3cc3e4e07d713b00005b5ea7853d759fa960fc143a28d11a,test_only,unknown,unknown,potential_component_only_not_a_recommendation
regime_check,component_family:etx;team_a:exp_036,etx,unknown,research/strategies/results/ETX1/test_regime_check.csv,unknown,1,columns=pair|kind|oof|test|ratio,29ac87eafb7850a449d61acfcd68aa308cc82307ead80c9defabc51f61a25e3f,test_only,unknown,unknown,potential_component_only_not_a_recommendation
s2_oof_best,team_a_s2:exp_012,unknown,linked_worktree/team_a_s2/artifacts/s2_oof_best.json;linked_worktree/team_a_s2/artifacts/s2_oof_best.npz,unknown,unknown,2,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|y:(770616,):float32|n:(770616,):float32|z_K5:(770616,):float32;keys=folds|summary|selected_k|count_mode|hurdle|sigma_scales",4605084519c4b9e855359ca2917d264a420e2ca811be05161f07482cc4368dc6;d2d045ddcc6e5144a6f81c076b07c30f3abeba7934e116db7f5a6ee127ea6d10,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
segments,component_family:seq;independent_anniversary:exp_058;independent_global_regime:exp_057;team_a:exp_025;team_a:exp_028,seq,unknown,research/strategies/results/SEQ3/test_segments.csv;linked_worktree/independent_anniversary/research/strategies/results/SEQ3/test_segments.csv;linked_worktree/independent_global_regime/research/strategies/results/SEQ3/test_segments.csv,unknown,3,"columns=segment,share,C'',A',D,ИТОГО  отправленный -> провалившийся;columns=segment|share|C''|A'|D|ИТОГО  отправленный -> провалившийся",39a190acacefdc800cad92870020bc657af6eb07744ff32a9c773f80d2017c66;6035f61956d20b9e9d5d24625242c2244b1f114a5382cf55381e478878680fdc;6035f61956d20b9e9d5d24625242c2244b1f114a5382cf55381e478878680fdc,test_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
shift,independent_anniversary:exp_058;independent_calendar:exp_029;independent_domain:exp_028;independent_global_regime:exp_057;independent_renewal:exp_027;unknown,unknown,unknown,research/rmsle_diagnostics/diagnostics/test_shift.csv;linked_worktree/independent_anniversary/research/rmsle_diagnostics/diagnostics/test_shift.csv;linked_worktree/independent_calendar/research/rmsle_diagnostics/diagnostics/test_shift.csv;linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/test_shift.csv;linked_worktree/independent_global_regime/research/rmsle_diagnostics/diagnostics/test_shift.csv;linked_worktree/independent_renewal/research/rmsle_diagnostics/diagnostics/test_shift.csv,unknown,6,"columns=source,n,mean_z_raw,mean_z,std_z,p10,p25,p50,p75,p90,p99,share_z_lt_05,med_rec_buy,med_w180_days_buy,persist_level,mean_ly,target_over_persist,zero_rate;columns=source|n|mean_z_raw|mean_z|std_z|p10|p25|p50|p75|p90|p99|share_z_lt_05|med_rec_buy|med_w180_days_buy|persist_level|mean_ly|target_over_persist|zero_rate",b9fc9f8a92a16cc61a150556206c4aa71732df223abfd672154684364262fc99;98f57abade6a0581ff0eb937666e5ee0c9ebbeca03727b576edaa08d7931fdf4;98f57abade6a0581ff0eb937666e5ee0c9ebbeca03727b576edaa08d7931fdf4;98f57abade6a0581ff0eb937666e5ee0c9ebbeca03727b576edaa08d7931fdf4;98f57abade6a0581ff0eb937666e5ee0c9ebbeca03727b576edaa08d7931fdf4;98f57abade6a0581ff0eb937666e5ee0c9ebbeca03727b576edaa08d7931fdf4,test_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
snapshot_step_00000,component_family:fresh;team_a:exp_044;team_a:exp_045;unknown,fresh,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S42-V1016/snapshot_step_00000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S43-V1016/snapshot_step_00000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S44-V1016/snapshot_step_00000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S42-V1016/snapshot_step_00000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S43-V1016/snapshot_step_00000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S44-V1016/snapshot_step_00000.pt;artifacts/DET_PAIR/run1/snapshot_step_00000.pt;artifacts/DET_PAIR/run2/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S42-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S43-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S44-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S42-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S43-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S44-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/integration_replay/FT-VOL-S42-run1/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/integration_replay/FT-VOL-S42-run2/snapshot_step_00000.pt,16,unknown,440c05cb6b3f0a72472c1979d2aa65dfcb2cf484331dcc8e24710a15fa422d88;bb110ef3c8f9c9ec199c5780dbe11edfe5840ad6ee4a2e4b0519876fa32f7e8b;bf5cb9518571213c079476e9a84e0d7bdff4bf4d34b8541202c101b425d17d4e;440c05cb6b3f0a72472c1979d2aa65dfcb2cf484331dcc8e24710a15fa422d88;bb110ef3c8f9c9ec199c5780dbe11edfe5840ad6ee4a2e4b0519876fa32f7e8b;bf5cb9518571213c079476e9a84e0d7bdff4bf4d34b8541202c101b425d17d4e;f2eecfb4836e90eb0c676272c72293109aecddd246b841a614d66d65456c702f;f2eecfb4836e90eb0c676272c72293109aecddd246b841a614d66d65456c702f;76b9c5b7a24acd276e460845f127388b5d16f2a29f39e7da15c621d560431ee4;d39773e6e4334b8250bb8809a66a8abfe2c5fa3442b7b1a2d36c7107aa0dc80f;2aedb2a3e06ea098a5212d67f6efff5a7215823e01b787254b92aa0f79dcbe15;76b9c5b7a24acd276e460845f127388b5d16f2a29f39e7da15c621d560431ee4;d39773e6e4334b8250bb8809a66a8abfe2c5fa3442b7b1a2d36c7107aa0dc80f;2aedb2a3e06ea098a5212d67f6efff5a7215823e01b787254b92aa0f79dcbe15;76b9c5b7a24acd276e460845f127388b5d16f2a29f39e7da15c621d560431ee4;76b9c5b7a24acd276e460845f127388b5d16f2a29f39e7da15c621d560431ee4,model_only,contains_exact_duplicate_artifacts,unknown,model_state_only
snapshot_step_00001,component_family:fresh;team_a:exp_044;team_a:exp_045;unknown,fresh,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S42-V1016/snapshot_step_00001.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S43-V1016/snapshot_step_00001.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S44-V1016/snapshot_step_00001.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S42-V1016/snapshot_step_00001.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S43-V1016/snapshot_step_00001.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S44-V1016/snapshot_step_00001.pt;artifacts/DET_PAIR/run1/snapshot_step_00001.pt;artifacts/DET_PAIR/run2/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S42-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S43-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S44-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S42-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S43-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S44-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/integration_replay/FT-VOL-S42-run1/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/integration_replay/FT-VOL-S42-run2/snapshot_step_00001.pt,16,unknown,f776cd71a8b7b27401d11373bebf9260c889ff55b6c665fa1470d6c28cb57359;59e2e54332f05c80f1bfcd8b4f1593a820650543c6077bf53683ff97114408cc;04da3b4e2b08c2cdb6a0c4e0c1b0019d21a3139fe7d4defe810b2ca49745136a;18ab83cba7f794ace5f21712a63cb0df1d98e9ae8b41f87cb44f62e17a7a84cf;c24f015c9636e2aad715447b0d246f6948e49ab3c37a78dbc274a66850676215;6a2a7d15a55f9d481eaf77285e5cc786674d46f0d6d3f95885c1cba76626c643;7c03595ad050c423f77164e88b9dc389875c0c88fb5cdfcdbdf1cb5ed1a68015;7c03595ad050c423f77164e88b9dc389875c0c88fb5cdfcdbdf1cb5ed1a68015;c7a96f2eb1c28e7c826d5dbf10da6f9547d09923e3d76b8321d4219b1f4cd459;87ef09528e08beca85ab1ffe6a76bfea24bbd524e961ecf3e0e1399e0cf11a7b;425b6d041c4fe732e8f65d24faa1860c9a70784fa9b58e066da2098690d77b64;adf1ee961a11c2974ca92715f4079adfe0cf3c7b1dc130ab5a5cc93afd813972;164b058ef63d1aaa8f8b146eaa6dec8c643b161ffdca016eecd9e00acddfb67b;35cec2af1f8cc59cfe1fbabe8c1ce002d4bd3b12751041393f144b15ea706541;adf1ee961a11c2974ca92715f4079adfe0cf3c7b1dc130ab5a5cc93afd813972;adf1ee961a11c2974ca92715f4079adfe0cf3c7b1dc130ab5a5cc93afd813972,model_only,contains_exact_duplicate_artifacts,unknown,model_state_only
