"relative_path","size_bytes","sha256"
"research\strategies\results\FINGERPRINT_EXP058\integrity_sample.json","7577","24f63903b3e0511b9ea47dc67c419d88175c3c1f12c5d220423fa932154f16fd"
"research\strategies\results\FINGERPRINT_EXP058\integrity_summary.json","70","ed1486655526356afdfaa0557d2e308639a0743eeeaaee29b8f669dc31fea012"
"research\strategies\results\FINGERPRINT_EXP058\model_manifest.json","17964","85877bc6a56f4c113bc2407b90e701a3f4a02bf6fabc187472731e05c69d3483"
"research\strategies\results\FINGERPRINT_EXP058\novelty_audit.csv","2403","cf15e03f464292701e19b3103d7a74c8b724add449615bd8c3a17964278c2146"
"research\strategies\results\FINGERPRINT_EXP058\permutation_marginals.csv","1020","4bdaf83422585c884f818d0fcbb33d836e67df927f11cfb1d54c4f9f529ff2b7"
"research\strategies\results\FINGERPRINT_EXP058\REPORT.md","826","1ccfb319c1328224ff686da1e4a529f652f166008a0142f2bec5e71fcc15e1f0"
"research\strategies\results\FINGERPRINT_EXP058\summary.json","16361","de0e1334abd399a8efd4ff52e52a7a5f76cc24eb8c681c8f261b03c9a3bbd1dd"
"research\strategies\results\FINGERPRINT_EXP058\test_metadata_availability.json","774","a887bc7e023a65d9f597acaf0a9edcddf21f2bdd48c5001ee98d57487ecd1d35"
"research\strategies\results\FINGERPRINT_EXP058\treatment_field_audit.csv","1247","0c5debdb8609b00dd015cad65f1e4a65299ef14462e1fe17f5b9feb3531c761b"
"research\strategies\results\FNL1\analyze.py","15224","fa07d2fdd6266f595b066a98436c9bf6fa7d7e4db2ef296ea21bc6de10315ef0"
"research\strategies\results\FNL1\aux_auc.csv","7554","20fe10026331ce0c5c5a4c4fef69f00a6d644b4e6ae1db8bf012a034cb519ed8"
"research\strategies\results\FNL1\curves.csv","5253","5145d491f2cd47f96e4cfcde1dfc0748d1e371292fd11b192ff4a433f63d3e14"
"research\strategies\results\FNL1\diversity.csv","713","cd6314159fcbdb77e2860e5c779ec09f2c62f548c19acd74cafdeaaaa95b5a68"
"research\strategies\results\FNL1\folds.csv","2546","9c39620fbac8fb9d23f990ba96072780f36de092ae054fe71e695774c639ca46"
"research\strategies\results\FNL1\README.md","8007","427e46f913ebd0d7022c25521164d4d08e410f115bf7c0d35462eb63c9d9d41a"
"research\strategies\results\FNL1\run_ctrl.sh","2895","4bea179abaa7b8d9d1d2d181a89baf557d04f128ae34e69887ef436837266074"
"research\strategies\results\FNL1\run_makeup.sh","2715","175c44d97b4a292bb487b27789eeca946fe378dd5aca7e6c102ac2cc63b2bfd4"
"research\strategies\results\FNL1\run.sh","2920","909bda8a6e28f98ef84cb5f89b25e26e6cc21b83f492641fbfe7ee6eb368f36d"
"research\strategies\results\FNL1\segments.csv","13034","1784d99adc5a2b5b015aa012c485edea86fd34a2dadea07f482206e7427442cc"
"research\strategies\results\FRESH_CONTRAST\config.json","676","f8f377ae6e4ecaf541547dd7ed7d61deaa6e8e117f2fb8fe90b3258119d0941f"
"research\strategies\results\FRESH_CONTRAST\fixed_curves.csv","14694","6591360903deed8bfe5da9b528f61d03aa54c1e597bde51200f5d02c7556b1e0"
"research\strategies\results\FRESH_CONTRAST\fixed_summary.csv","2414","1aa15d05e5045a76e09ce5255e1ece61f0e1e452d6cda17a3d5cb2eae0b2cc05"
"research\strategies\results\FRESH_CONTRAST\fold_diagnostics.csv","2288","92556d42c25df70bc9e9e3b8ff9c979b427554930b47d09feeae42d6995d35e3"
"research\strategies\results\FRESH_CONTRAST\hash_groups.csv","838","b205409521cdd194b1ba38b0c71410446d55b0cd28e090ed7db1d0effc4f7668"
"research\strategies\results\FRESH_CONTRAST\nested_lofo.csv","4205","2cbd11e9307b299e07d4b83f3ca0a953865c2fe8138763465908f85c4fae10b8"
"research\strategies\results\FRESH_CONTRAST\README.md","446","c00b935a815ee2918dca4ee941f13a78463127bead7b6d08bb0e3369d005a6fb"
"research\strategies\results\FRESH_CONTRAST\segments.csv","2917","da894d7b10dc19c50b8154b1a82ae297e4a74ce8dc4f1d7ae91f6dfe99fe6bb7"
"research\strategies\results\FRESH_CONTRAST\summary.json","684","b9beba9f3cf0468a008a76eb52413d081e1e78501b760090b5f84cb14960d528"
"research\strategies\results\FRESH_CONTRAST\validation.json","19628","33a1478438b23ed7aabd1246e70deb47497b38db64ecbfd3e3b277e951d9f7d7"
"research\strategies\results\HOLIDAY-YOY\diagnostic_metrics.csv","2542","f960e3a2b8c77b8bc0e8a38cbd21680e2383d4a54fad7cb9b0ebfb9ce4830ba3"
"research\strategies\results\HOLIDAY-YOY\diagnostic_summary.json","947","8b9882b1f902f9d43373e5a3585a75ab254e349dfec8fa6008cd81e85bf82477"
"research\strategies\results\HOLIDAY-YOY\fast_cv_folds.csv","599","600ec5f1b83805c2471b4c015119e462d054bae08f2a65e8bbb8bb26a3980604"
"research\strategies\results\HOLIDAY-YOY\fast_importance.csv","247","d3044b3a37253ca3199892fc4197db98322a18554c8a5b9c3f382050c22562c4"
"research\strategies\results\HOLIDAY-YOY\fast_segments.csv","510","65c79fd8358041a07a9deb13e1bf915c76e4f94be5c77aa372304822e50ace4a"
"research\strategies\results\HOLIDAY-YOY\fast_summary.json","1331","6b30c1958b920b05ce3d7c6c95d4a41be71b503a7b5f6e3aed55a30f2da5d1cc"
"research\strategies\results\LANDMARK_MEMORY_EXP055\landmark_schedule_config.json","28499","687f5fee3b39540ad563e550bad3f1c78e79f4d09bb77d46d281c2efa8160b29"
"research\strategies\results\LANDMARK_MEMORY_EXP055\memory_correlation_diagnostics.csv","442","0791ab24992829a1cde0a12f47b9db168aaf230dc42a4775deb5304e55d324e2"
"research\strategies\results\LANDMARK_MEMORY_EXP055\memory_summary_manifest.json","5983","003b3fcd20bbb69a8153389d26a35d8063abc093eb11f6798474bbfdde664b94"
"research\strategies\results\LANDMARK_MEMORY_EXP055\preflight_direction_metrics.csv","2106","3257c107da06539109eaa84127e47b8314e180504ed9cf68e1ebdac5eec0be0e"
"research\strategies\results\LANDMARK_MEMORY_EXP055\preflight_pooled_metrics.csv","694","8b4df7a12e189c34fb7ed5d69d3a364cc0d8d111413c22eac7d937412b881510"
"research\strategies\results\LANDMARK_MEMORY_EXP055\preflight_verdict.json","3900","d4667f2cfc3259f6aa4bc6ddfe0c383753b368ad90e4e95b9f6541021411d66f"
"research\strategies\results\LANDMARK_MEMORY_EXP055\reproducibility.json","958","ce3edff0d2f1bb0996ec30cfb54ba4177416612a87dc5429a1169675b5aca1cb"
"research\strategies\results\LANDMARK_MEMORY_EXP055\safe_window_audit.json","28238","c01f8e027e6675e51ad8ba335cdfd0c00241273c4817005a2ba1f2769dab82e8"
"research\strategies\results\LANDMARK_MEMORY_EXP055\summary.json","5955","cd07e099289fb6bc6d7c48ef34673ae0e59046314c6bc41d18f825ae8352b324"
"research\strategies\results\LATEST_DELTA_COMPAT_EXP066_A1\fixed_curves.csv","1217","02c2b38b782d4e2f96516df0e864169e701aa5ed932f3c0b78582f48e6ddbcd8"
"research\strategies\results\LATEST_DELTA_COMPAT_EXP066_A1\hash_halves.csv","565","24b2672520724e98b71c163b64e6722b02124c9cc7f1c93935defbe6d63f251c"
"research\strategies\results\LATEST_DELTA_COMPAT_EXP066_A1\nested_lofo.csv","486","5dd4f1efb602e9c6a9a7bae463c1224ddef06e309d0af57c5b192831e563e6ea"
"research\strategies\results\LATEST_DELTA_COMPAT_EXP066_A1\REPORT.md","4137","cc624c4739a20b53419a2449a509d69d289f93b502b8ed30d6e85f9597acbecd"
"research\strategies\results\LATEST_DELTA_COMPAT_EXP066_A1\residual_diagnostics.csv","577","df7a8ac07fbfcea51d072a1eba963c77c72b8548d0836495bd4952f48b36d92e"
"research\strategies\results\LATEST_DELTA_COMPAT_EXP066_A1\segments.csv","1608","f361e4d571e237eaa6ae9fbe5cc0429366761195b17f0af6d61a674273e826cc"
"research\strategies\results\LATEST_DELTA_COMPAT_EXP066_A1\summary.json","2186","9f76dd322d0ae2f28f85c183490255833dbf7870e4137c9a0991123da25e0f49"
"research\strategies\results\LATEST_DELTA_COMPAT_EXP066_A1\test_regime.json","578","5b5177dedaaec927e5fdcce7a5ce60abe1ddb4cf8ab4f4d36ecd7608f5779795"
"research\strategies\results\LATE_SSL_EXP056\deterministic_replay_v2.json","640","c349a75c80ecfed3385547c3a30534d82ef2a8e0e0186786e60eb5584be0eb1e"
"research\strategies\results\LATE_SSL_EXP056\deterministic_replay.json","545","cafeb9ad96c6540766c6b9e42d4c37299bc36d12a78e1fcbc24ecf2e641f1083"
"research\strategies\results\LATE_SSL_EXP056\domain_audit_cpu.json","36893","86cb2d0ec94abd5b638731fb3eeebb651c3fbef4dd76b7fe3b750ccc52bfcdf5"
"research\strategies\results\LATE_SSL_EXP056\domain_shift_summary.json","5173","0639beed10cf9c5aae91e3e2193617b70322f069f1df3e44bc8d3e833573e154"
"research\strategies\results\LATE_SSL_EXP056\embedding_BASE.json","849","98201efd9c49317a9896fed633d5692c2a73de43f8c0fb57fe4c970e37391c92"
"research\strategies\results\LATE_SSL_EXP056\embedding_CONTROL.json","851","b330858d7ffefebbd39e5ad1d93335ab5323c27f9dd6739757a6fc8edd41d262"
"research\strategies\results\LATE_SSL_EXP056\embedding_LATE.json","848","8878f783d8d44b81056a399a97be566552e515ea1a2b76ed0665b819074e0aa1"
"research\strategies\results\LATE_SSL_EXP056\embedding_mmd.csv","345","06f2250c69eb07c89224fbb1a5e95f8476ea01322b8fccb1e364c7dfc02a2ebf"
"research\strategies\results\LATE_SSL_EXP056\fixed_slot_metrics.csv","762","3b8af406d748e4ba53c2cff6c0981abaafb9117961c3fca8695b9165471751b4"
"research\strategies\results\LATE_SSL_EXP056\REPORT.md","1137","8d5a2bcbed8150231b04b0e4d79b3389d3712f614db67fb4287a7da02df32694"
"research\strategies\results\LATE_SSL_EXP056\segments.csv","1328","74c0961eae449bb7c0b5a647e26f5456f68414086e0ba383ae05481939d62e88"
"research\strategies\results\LATE_SSL_EXP056\standalone_metrics.csv","745","4ab3effed9c7fd561320fb9788aa1fa169081197090462adea5db134960840dd"
"research\strategies\results\LATE_SSL_EXP056\summary.json","6679","7d761984699c0d122dcb36436ba05e0779fd93f2b2ecf69b8cc0156ff4004597"
"research\strategies\results\LATE_SSL_EXP056\user_half_metrics.csv","390","571a4ad9d99776e66d05607ea83c698538b5ed0ad0ac21f8bbdf2eea34ec02b7"
"research\strategies\results\LEVEL_MINUS_006_EXP060\build_level_minus_006.mjs","9343","50d7ea366ab56eb019c1c689c0b666e812ddca488294fe2c69c1349bff777c4d"
"research\strategies\results\MHZ\analyze.py","11854","55dde1dfae71618fddc00691f76262d8eb46f90ecc1498cb117d9aa0b0e7ecd6"
"research\strategies\results\MHZ\diversity.csv","808","6afc477a753b414e7019f507a2788a042891590daab7e55a4ba4b5a5372154b2"
"research\strategies\results\MHZ\folds.csv","370","762bcb4e406eb51e21a01ba4667771ac67cef8e12823550871afa75df5add244"
"research\strategies\results\MHZ\heads.csv","530","c01dc8e02a7edf4151ba5d4ae3dbacd7eba33075d9c9061b3529fa095bf9263f"
"research\strategies\results\MHZ\horizons.csv","1857","cf652ae7dc98b5648c7d6daf0c06256451a35ceed03bca3f1c2e2d62577c64e8"
"research\strategies\results\MHZ\README.md","15326","d45af6ed09ccb06ad6b9c7777730fd56e365ebff2dc55656524280383bc58e58"
"research\strategies\results\MHZ\run.sh","1480","c034a439094fc2b2158e462e71ad10c6ed0937fe567208d1366d9c235c26a6c1"
"research\strategies\results\MHZ\seg_auc.csv","1098","4281a905a69a67df96f6f71e969c85b0a0e96a04da4f309213c10b09ba1d774d"
"research\strategies\results\MHZ\segments.csv","3152","55ed63780c2dd0c128510bebf7c744169e64e1d5b3e3d2d6eef012c0fd750a0e"
"research\strategies\results\MHZ\shape.csv","1158","85459c0ba6c63ed58b878ea755c27a48e4ef57a44876d4d323efb717f226b638"
"research\strategies\results\MIX9\build_d3a_avg3.py","4139","04011a4a2e400ba2d1cd80a12b5593d7844b3e4559d6efef0cafe30d35ade4fe"
"research\strategies\results\MIX9\check_test_seeds.py","5211","2447cc2a85ce6810528704d1b479b6eda7ad25eb0efbdd8b4b97fcd3a2c378ec"
"research\strategies\results\MIX9\lofo_mix.py","7472","14dca26f9c525dfa7e4ad4194978646ad68c0bbb9d9b8fb98f723127d26f5e42"
"research\strategies\results\MIX9\make_submission.sh","1742","151cf8bedfd55dc009d26fd29e19133162d10fd2e74be00b3b85c875a73096d0"
"research\strategies\results\MIX9\push_pull.sh","2491","459d42200ef301d07f09e1c9a51032c75f534e15bfba06613e49e9e8c88c9f18"
"research\strategies\results\MIX9\README.md","16940","6af968c502916c03e7a20ddeeb1c2d9e8d3f93a7f91edddc78f825a67e1858ca"
"research\strategies\results\MIX9\run_test_models.sh","2604","df6a52fba32763860341aac10605cb06894c65a3971beeac6ca9cb3d0827902c"
"research\strategies\results\MIX9\seed_noise.py","3984","fcc205e4de2baaacdb1ed3455d3ff950e884281d8e9d93ba8a920dd37016562e"
"research\strategies\results\MIX9\setup_server.sh","2373","00f7d6fba5f3e3f1aa1febce876545d5bf16e9fbf71460b5852bc4c00ab5d20c"
"research\strategies\results\MIX9\verify_submission.py","4891","359ce704546c6a83a08247c33829296fb78fcf3c35a315e5c85466fa44e5df59"
"research\strategies\results\OCCURRENCE_REVISIT_EXP063\fixed_and_nested_curves.csv","5332","4da146bc42f4aebd215192fcd5cca787977487c93030bd63c062df557c325121"
"research\strategies\results\OCCURRENCE_REVISIT_EXP063\HYPOTHESIS_CARD.md","3335","eeddb7f4cff3a4bc2ae4513930f0bfa7d53a49ee15fe574088826474bcb63721"
"research\strategies\results\OCCURRENCE_REVISIT_EXP063\provenance_audit.json","1007","e66f82ed1d11b5cad4dff0e6dab6fada1398d9c1675c4f171a383d3e919b7c99"
"research\strategies\results\OCCURRENCE_REVISIT_EXP063\summary.json","3767","33863eb1b798c92a33e7089dd4cb3b0f1a3c1b5351e0ba9aa709f0a350afbd8f"
"research\strategies\results\OPEN_FUNNEL_EXP061\feature_correlations.csv","6098","c86bc11a775420635f5523a03beb34e8ae4055b9446b1a83fc7c3ca78870a2ab"
"research\strategies\results\OPEN_FUNNEL_EXP061\fold_metrics.csv","1052","044622a5cd1d744506c863dd82d5ccbaad8560936db94644f19f1ac090d98ed9"
"research\strategies\results\OPEN_FUNNEL_EXP061\HYPOTHESIS_CARD.md","2839","fccdf8b209f8b3efe17535a2a1bb4c8df3b10858b946b8c4668195d52840eed4"
"research\strategies\results\OPEN_FUNNEL_EXP061\leakage_alignment_audit.json","2188","57fdfc88e2dc89340e3f9982036a41ee16f499a9a3b6eccbebb43b22127b21b2"
"research\strategies\results\OPEN_FUNNEL_EXP061\scale_curves.csv","7734","13d955ba56abae9816beb4fd0e8ad10ab2859a5ae7e6e6feec41091a99e4b9a5"
"research\strategies\results\OPEN_FUNNEL_EXP061\segment_metrics.csv","5806","d2fc6172c5e87d6bcbfba989637857e5b9d95c9d5ee77b0ad9b211e2084853d7"
"research\strategies\results\OPEN_FUNNEL_EXP061\summary.json","2401","6351e453f43e9808f20d31c852cdd2229ac6628ab3bee654a187ad275a3f57d0"
"research\strategies\results\PLATFORM_DETREND_EXP062\factor_support.csv","3863","fcf7ce27b5ba4dd70b2a938549993ef5a26d6085142c091d965c1107029036e5"
"research\strategies\results\PLATFORM_DETREND_EXP062\feature_correlations.csv","7611","17aca3335748b28c842b640d88b0e0b0cbd719bacb96ce1fceae6fea6fdafb15"
"research\strategies\results\PLATFORM_DETREND_EXP062\fold_metrics.csv","1048","ceaf1f515ce92cdd44317ace785bea3c7e1de42528275fe45659e8b09bbeebf1"
"research\strategies\results\PLATFORM_DETREND_EXP062\HYPOTHESIS_CARD.md","2930","114316c9fd6654d75d81af6ccfabe5cab025f2dd1a28bc9d1bc434e62204b23b"
"research\strategies\results\PLATFORM_DETREND_EXP062\leakage_selection_regime_audit.json","2490","0b647f4e8c382a470ec28c4ffdaadef7a457862621487945c6ef96a40c2fd41d"
"research\strategies\results\PLATFORM_DETREND_EXP062\scale_curves.csv","7709","ea092bb2e01dba50a8998c864f230ec195653d23c1cf69b25c6d522480dfd0d1"
"research\strategies\results\PLATFORM_DETREND_EXP062\segment_metrics.csv","5776","a308501a1e6a926aa2063e57690b16a8f7d4c5db1235068c6ee945ab02bf1954"
"research\strategies\results\PLATFORM_DETREND_EXP062\summary.json","2248","15154f3fd88353ffd1bc0684b19ed3529536303f935015d989236f289f02ba7e"
"research\strategies\results\RECENCY_RIDGE_PRED_EXP068_A1\coefficients.csv","141","f3b3d165665b12c1c32095acc28b8cafad78212ee47a3d9c8ba0c2910aed0b1e"
"research\strategies\results\RECENCY_RIDGE_PRED_EXP068_A1\controls.csv","402","b4bbbada6a4d6393534f2110f5e1d4acce5e52b0c757520e95a770bd8f2396c8"
"research\strategies\results\RECENCY_RIDGE_PRED_EXP068_A1\historical_replay.json","6268","bc61e6d611db3f8fad10d58c0611ae4204be641aeb9255d26782e5f61a16c865"
"research\strategies\results\RECENCY_RIDGE_PRED_EXP068_A1\member_manifest.json","7800","c4f33b2de8c9473cc367015f1fc65ae47b4362561dc5ee829effbc982ba471eb"
"research\strategies\results\RECENCY_RIDGE_PRED_EXP068_A1\nested_lofo.csv","1609","c9ad35bcb43bd64765e9c730e62a580336370e92fe90784ff8ec2adfe557489e"
"research\strategies\results\RECENCY_RIDGE_PRED_EXP068_A1\REPORT.md","4285","aca4475622ba4bd352337e88f3998c1d04905849ee359f30f58c7328922b4f4a"
"research\strategies\results\RECENCY_RIDGE_PRED_EXP068_A1\segments.csv","1173","09c5d07932b8aa6e7a5a6ebc6f1abb55ff81a6d5e266aa52fa17afef4b8de73c"
"research\strategies\results\RECENCY_RIDGE_PRED_EXP068_A1\summary.json","949","d6ad67efdb9cbef7c9b28a7966fdf8172bc254cbfeacaf3de98038010e74bd93"
"research\strategies\results\RECENCY_RIDGE_PRED_EXP068_A1\test_regime.json","1700","7f1d21bde985c3c32401962e98cb96f2d84e66ae24180883e6254fad121e86f6"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\advantage_probe_metrics.csv","1121","936ac249ef04f5ab2a0f5b85fc43b18a44ef153e8df7638f5e887f79c5780dce"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\best_existing_oracle.csv","1722","311ea6d01ee43499c5bccabb8dafbd95b5daaaaabf519d200011e1b92aa80901"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\calibration_audit.csv","1451","913800dfe3da384df4461dd9a8bfcbe3697d39db9e54d2919c15fd718e65e89f"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\disagreement_summary.csv","5282","709842d76bf31f1c186ac0aa2667ecfc75b285e31c9fc65636de235d92cbb679"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\experiment_card.md","1935","a6b4f3e19e04dfb5738dda4699fdacc958385a8279a2f5c484556c255f306472"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\full_lofo_status.json","68","7de05dba28b1d41188d07753855d2a129bb014fa222aee9213f74f608b888642"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\input_manifest.json","16699","86120c6268a80b0dcde0a054b92db1a150db60d1664996a1058cc78432a909b5"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\late_fold_candidates.csv","1105","d3ebd64aa2085e4ab26080d54e2eea664826db024633dee7e32b2b0ece8d5b63"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\oracle_etx_seq.csv","1826","881344bfb9bdd26e982a10a5ecdf635870716b069eb363cda901870f1f2a3497"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\oracle_segments.csv","4803","21212ab25b875ee204a99b1daec691c230e84ea0c6a80c239dd095aa8ee9c002"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\oracle_weight_grid.csv","689","86b5df3a85b1627f2daf5bc27736ac2775a9b19cc9b0e6d786fd78ec7cbd019b"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\probe_config.json","13639","7c49ab8859fcbb3ec3ce60d0a523d00cf27fdc7fa21856314b10951b93dc720d"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\recipient_half_metrics.csv","3026","cd435702d951ca8f796a109d5efe34f371138c2e5f65e7d0d88c328e6da32d0d"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\recipient_split_audit.csv","1128","27995bd820e50e433995ad09ec18e6a38a2c68c941983a8f4226715074b9be59"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\reproducibility.json","1743","06b8436ef0da8fd6126665c1bf2ac8c17c8a54c90a7efd67ef4326708e0e3d0b"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\residual_map_bins.csv","330042","fc04f8f0b1d24e49a50e8d01d448e2e85d0f8908686e5620d04763906d8b4927"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\residual_map.csv","46450","571371608a25ec56422ca07ccc29d9cd328440ac015e7e72533fbdf1f50ecd4e"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\residual_scale_selection.csv","1710","15482bc094a5a1c9f6cce0ef702f630b8f83af268f0d6bd6803c492199f26cb1"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\seed_null_oracle.csv","1097","d860cb4fbbc35205f4386572cf192c27f302392d13431b972366b5169812c459"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\seed_winner_probe_metrics.csv","1523","e048edc6b3038329e0175fac4c7bfc48bf593a4e6e53ac69a3bd5f982fbb7a6a"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\segment_candidate_metrics.csv","11805","2d9bc527ca6d26ddac6210771a8a87e6658c6da622565fdc68e294767ab73992"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\segment_residual_map.csv","4868","a869eedede864eaed734257a8e491e08249d07f771828063e03b7bd890f880ca"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\segment_thresholds.json","284","377927dd0f4eddb108d8aa8a563cc18f52752a0ea0058947913455a6d53a2794"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\summary.json","15309","44d87a78fcb67df2f54721e538b7522abcc43abf577919feb81698afc93d6228"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\winner_probe_calibration.csv","2126","bf597d5e46447e140a5e72319f7d62d89782887cb9e1f89be1a573c0f478b385"
"research\strategies\results\RESIDUAL_SIGNAL_DISCOVERY\winner_probe_metrics.csv","2700","bc791b0ce3e70d85063bf2977232d426e6962c9d749653b03a852ecf10a6558a"
"research\strategies\results\RIDGE15\blend_summary.csv","1082","f0e7d4a7fd9a4eb491e26459efaea82b4d9b3495265559eeae6653b472a2e349"
"research\strategies\results\RIDGE15\config.json","687","3e130ce8a2a5c4293de2c077116060d8f72ea6daccc3aa0503cf451b69bfda86"
"research\strategies\results\RIDGE15\diversity.csv","1639","653e297fe6f5c53d3d59dbd173d583000b707958f81f88305cdc1d13c6e42b05"
"research\strategies\results\RIDGE15\folds.csv","405","f0be44a01c3fbd61a176bf1d3f8e1454792b9ec4d13a00e79b0c4051a6e77413"
